building,code,room,days,start,end
Shasta Hall,SHS,143,TR,900,1015
Shasta Hall,SHS,143,TR,1030,1145
Shasta Hall,SHS,143,TR,1330,1445
Shasta Hall,SHS,145,MWF,900,950
Shasta Hall,SHS,145,MWF,1100,1150
Shasta Hall,SHS,145,MWF,1300,1350
Shasta Hall,SHS,145,TR,1330,1445
Shasta Hall,SHS,145,MWF,1000,1050
Shasta Hall,SHS,250,T,800,850
Shasta Hall,SHS,250,MWF,800,850
Shasta Hall,SHS,250,MWF,900,950
Shasta Hall,SHS,250,T,900,950
Shasta Hall,SHS,250,T,1030,1120
Shasta Hall,SHS,250,MWF,1000,1050
Shasta Hall,SHS,250,MWF,1400,1450
Shasta Hall,SHS,250,T,1330,1420
Shasta Hall,SHS,240,MWF,1100,1150
Shasta Hall,SHS,254,MWF,1000,1050
Shasta Hall,SHS,240,MW,1330,1445
Shasta Hall,SHS,145,MW,1500,1615
Shasta Hall,SHS,145,MWF,800,850
Shasta Hall,SHS,264,W,1800,2050
Shasta Hall,SHS,113,MW,1200,1315
Shasta Hall,SHS,113,MWF,1100,1150
Shasta Hall,SHS,240,MW,1500,1640
Shasta Hall,SHS,113,MW,1330,1430
Shasta Hall,SHS,113,TR,1330,1445
Shasta Hall,SHS,249,MW,1200,1340
Shasta Hall,SHS,300,T,900,1040
Shasta Hall,SHS,300,R,900,1040
Shasta Hall,SHS,300,M,900,1040
Shasta Hall,SHS,300,W,900,1040
Shasta Hall,SHS,101,T,1100,1240
Shasta Hall,SHS,101,R,1100,1240
Shasta Hall,SHS,132,TR,1000,1140
Shasta Hall,SHS,249,TR,1500,1640
Shasta Hall,SHS,249,T,1300,1440
Shasta Hall,SHS,249,R,1300,1440
Shasta Hall,SHS,101,TR,1500,1615
Shasta Hall,SHS,113,T,1800,2050
Shasta Hall,SHS,113,T,1500,1750
Shasta Hall,SHS,113,M,1800,2050
Shasta Hall,SHS,300,M,1200,1340
Shasta Hall,SHS,300,W,1200,1340
Shasta Hall,SHS,240,TR,900,1015
Shasta Hall,SHS,249,W,1400,1650
Solano Hall,SLN,2001,T,1330,1620
Solano Hall,SLN,2001,W,1300,1550
Solano Hall,SLN,2001,R,1330,1620
Solano Hall,SLN,2001,M,1300,1550
Solano Hall,SLN,2001,T,1030,1320
Solano Hall,SLN,2001,R,1030,1320
Solano Hall,SLN,2001,M,900,1150
Solano Hall,SLN,2001,W,900,1150
Solano Hall,SLN,2001,F,900,1150
Solano Hall,SLN,2001,T,1630,1920
Solano Hall,SLN,2001,W,1600,1850
Solano Hall,SLN,2001,R,1630,1920
Solano Hall,SLN,2003,M,900,1150
Solano Hall,SLN,2003,M,1300,1550
Solano Hall,SLN,2003,W,900,1150
Solano Hall,SLN,2003,W,1300,1550
Solano Hall,SLN,2003,R,730,1020
Solano Hall,SLN,2003,T,730,1020
Solano Hall,SLN,2003,T,1330,1620
Solano Hall,SLN,2003,R,1330,1620
Solano Hall,SLN,2003,T,1030,1320
Solano Hall,SLN,2003,R,1030,1320
Solano Hall,SLN,2003,M,1600,1850
Solano Hall,SLN,2003,W,1600,1850
Solano Hall,SLN,2004,MWF,1200,1250
Solano Hall,SLN,2002,MW,900,950
Solano Hall,SLN,2002,MW,1000,1050
Solano Hall,SLN,2002,MW,1100,1150
Solano Hall,SLN,2002,MW,1200,1250
Solano Hall,SLN,2002,TR,1330,1445
Solano Hall,SLN,2002,TR,1030,1145
Solano Hall,SLN,2002,TR,1200,1315
Solano Hall,SLN,2002,F,1300,1700
Solano Hall,SLN,1010,TR,1200,1225
Solano Hall,SLN,1010,TR,1225,1315
Solano Hall,SLN,1010,TR,1330,1355
Solano Hall,SLN,1010,TR,1355,1445
Solano Hall,SLN,1010,MW,900,925
Solano Hall,SLN,1010,MW,925,1015
Solano Hall,SLN,1010,TR,1200,1225
Solano Hall,SLN,1010,TR,1225,1315
Solano Hall,SLN,1010,TR,1330,1355
Solano Hall,SLN,1010,TR,1355,1445
Solano Hall,SLN,1010,MW,900,925
Solano Hall,SLN,1010,MW,925,1015
Solano Hall,SLN,1010,MW,1200,1225
Solano Hall,SLN,1010,MW,1225,1315
Solano Hall,SLN,1010,MW,1330,1355
Solano Hall,SLN,1010,MW,1355,1445
Solano Hall,SLN,1010,MW,1100,1150
Solano Hall,SLN,1010,F,1100,1150
Solano Hall,SLN,1010,F,900,1040
Solano Hall,SLN,1010,TR,900,925
Solano Hall,SLN,1010,TR,930,1050
Solano Hall,SLN,2002,MW,1630,1745
Solano Hall,SLN,2002,TR,1600,1715
Solano Hall,SLN,4008,TR,1330,1445
Solano Hall,SLN,2000,MW,1100,1150
Solano Hall,SLN,3018,TR,900,925
Solano Hall,SLN,1020,TR,900,925
Solano Hall,SLN,3018,TR,930,1015
Solano Hall,SLN,1020,TR,930,1015
Solano Hall,SLN,1020,TR,730,755
Solano Hall,SLN,1000,TR,1330,1445
Solano Hall,SLN,1000,TR,1200,1315
Solano Hall,SLN,2000,TR,1200,1315
Solano Hall,SLN,1000,MW,1100,1150
Solano Hall,SLN,3018,MW,1000,1050
Solano Hall,SLN,3018,MW,1100,1150
Solano Hall,SLN,1020,MW,1100,1125
Solano Hall,SLN,1020,MW,1125,1215
Solano Hall,SLN,1000,MW,1200,1250
Solano Hall,SLN,1000,MW,1300,1350
Solano Hall,SLN,2022,M,1500,1720
Solano Hall,SLN,2022,W,1500,1720
Solano Hall,SLN,2022,T,1330,1550
Solano Hall,SLN,2022,R,1330,1550
Solano Hall,SLN,3018,TR,1030,1120
Solano Hall,SLN,2022,F,900,1120
Solano Hall,SLN,2022,F,1130,1350
Solano Hall,SLN,1030,T,800,1020
Solano Hall,SLN,1030,R,800,1020
Solano Hall,SLN,1030,M,1030,1300
Solano Hall,SLN,1030,W,1030,1300
Solano Hall,SLN,2000,MW,900,950
Solano Hall,SLN,1030,M,1400,1620
Solano Hall,SLN,1030,W,1400,1620
Solano Hall,SLN,2000,MW,1000,1050
Solano Hall,SLN,1030,T,1100,1320
Solano Hall,SLN,1030,R,1100,1320
Solano Hall,SLN,1030,T,1700,1920
Solano Hall,SLN,1030,R,1700,1920
Solano Hall,SLN,2022,T,1030,1300
Solano Hall,SLN,2022,R,1030,1300
Solano Hall,SLN,2022,M,1030,1300
Solano Hall,SLN,2022,W,1030,1300
Solano Hall,SLN,3018,M,730,845
Solano Hall,SLN,3018,W,730,845
Solano Hall,SLN,3018,M,1330,1445
Solano Hall,SLN,3018,W,1330,1445
Solano Hall,SLN,3018,T,1730,1850
Solano Hall,SLN,3018,T,1900,2020
Solano Hall,SLN,3018,T,730,845
Solano Hall,SLN,3018,R,730,845
Solano Hall,SLN,3018,TR,1200,1315
Solano Hall,SLN,3018,TR,1330,1445
Solano Hall,SLN,1000,M,1730,2020
Solano Hall,SLN,3016,M,900,1130
Solano Hall,SLN,3016,W,900,1130
Solano Hall,SLN,3016,M,1500,1730
Solano Hall,SLN,3016,W,1500,1730
Solano Hall,SLN,3016,T,1600,1830
Solano Hall,SLN,3016,R,1500,1730
Solano Hall,SLN,3016,T,1030,1300
Solano Hall,SLN,3016,R,1030,1300
Solano Hall,SLN,4015,M,1100,1320
Solano Hall,SLN,4015,W,1100,1320
Solano Hall,SLN,4015,M,1400,1620
Solano Hall,SLN,4015,W,1400,1620
Solano Hall,SLN,4008,TR,1200,1250
Solano Hall,SLN,3008,TR,1200,1250
Solano Hall,SLN,4008,MW,1200,1250
Solano Hall,SLN,3001,TR,1200,1315
Solano Hall,SLN,2004,TR,1330,1445
Solano Hall,SLN,2004,W,1800,2050
Solano Hall,SLN,2004,R,1800,2050
Solano Hall,SLN,3001,MW,1030,1145
Solano Hall,SLN,3001,MW,900,1015
Solano Hall,SLN,3001,MW,1500,1615
Solano Hall,SLN,3001,MW,1630,1745
Solano Hall,SLN,2004,TR,1030,1145
Solano Hall,SLN,3001,W,1330,1445
Solano Hall,SLN,3001,T,1630,1745
Solano Hall,SLN,2004,MW,1330,1445
Solano Hall,SLN,2004,MW,1500,1615
Solano Hall,SLN,3001,TR,1030,1145
Solano Hall,SLN,2000,W,1200,1315
Solano Hall,SLN,2000,T,900,1015
Solano Hall,SLN,2002,W,1330,1445
Solano Hall,SLN,2000,R,1630,1730
Solano Hall,SLN,2000,R,1800,1915
Solano Hall,SLN,2000,W,1330,1445
Solano Hall,SLN,2000,M,1200,1315
Solano Hall,SLN,2000,W,1500,1615
Solano Hall,SLN,2000,R,1330,1445
Solano Hall,SLN,3003,M,900,1150
Solano Hall,SLN,3003,M,1200,1315
Solano Hall,SLN,3003,M,1330,1445
Solano Hall,SLN,3003,T,900,1150
Solano Hall,SLN,2000,R,900,1150
Solano Hall,SLN,2000,M,1500,1615
Solano Hall,SLN,2000,M,1800,1915
Solano Hall,SLN,2004,MTW,900,950
Solano Hall,SLN,3008,T,900,1150
Solano Hall,SLN,3008,R,900,1150
Solano Hall,SLN,3008,M,1500,1750
Solano Hall,SLN,3008,M,1200,1450
Sequoia Hall,SQU,208,M,1800,1950
Sequoia Hall,SQU,208,T,1000,1150
Sequoia Hall,SQU,208,W,1800,1950
Sequoia Hall,SQU,208,R,1000,1150
Sequoia Hall,SQU,301,MW,730,845
Sequoia Hall,SQU,208,M,1100,1250
Sequoia Hall,SQU,208,T,1300,1450
Sequoia Hall,SQU,208,W,1100,1250
Sequoia Hall,SQU,208,R,1300,1450
Sequoia Hall,SQU,338,TR,1330,1445
Sequoia Hall,SQU,208,T,1600,1750
Sequoia Hall,SQU,208,W,1300,1450
Sequoia Hall,SQU,208,R,1600,1750
Sequoia Hall,SQU,456,TR,1030,1145
Sequoia Hall,SQU,208,M,1600,1750
Sequoia Hall,SQU,208,T,800,950
Sequoia Hall,SQU,208,R,800,950
Sequoia Hall,SQU,456,MW,1630,1745
Sequoia Hall,SQU,338,TR,900,1015
Sequoia Hall,SQU,301,TR,730,845
Sequoia Hall,SQU,104,T,900,1150
Sequoia Hall,SQU,104,R,900,1150
Sequoia Hall,SQU,104,R,1300,1550
Sequoia Hall,SQU,338,MWF,800,850
Sequoia Hall,SQU,338,MWF,1000,1050
Sequoia Hall,SQU,456,MWF,1100,1150
Sequoia Hall,SQU,338,MWF,1200,1250
Sequoia Hall,SQU,301,MW,1330,1445
Sequoia Hall,SQU,301,TR,900,1015
Sequoia Hall,SQU,338,TR,1200,1315
Sequoia Hall,SQU,338,TR,1500,1615
Sequoia Hall,SQU,456,TR,1630,1745
Sequoia Hall,SQU,104,M,900,1150
Sequoia Hall,SQU,104,M,1300,1550
Sequoia Hall,SQU,104,W,900,1150
Sequoia Hall,SQU,301,MW,1500,1615
Sequoia Hall,SQU,301,TR,1200,1315
Sequoia Hall,SQU,222,M,1300,1550
Sequoia Hall,SQU,222,W,1300,1550
Sequoia Hall,SQU,222,T,900,1150
Sequoia Hall,SQU,222,R,900,1150
Sequoia Hall,SQU,222,T,1200,1450
Sequoia Hall,SQU,222,R,1200,1450
Sequoia Hall,SQU,456,TR,1200,1315
Sequoia Hall,SQU,338,MW,1500,1615
Sequoia Hall,SQU,218,M,900,1150
Sequoia Hall,SQU,218,M,1300,1550
Sequoia Hall,SQU,218,T,900,1150
Sequoia Hall,SQU,218,T,1330,1620
Sequoia Hall,SQU,218,W,900,1150
Sequoia Hall,SQU,218,W,1300,1550
Sequoia Hall,SQU,456,MW,1500,1615
Sequoia Hall,SQU,456,TR,1500,1615
Sequoia Hall,SQU,328,T,900,1150
Sequoia Hall,SQU,328,T,1330,1620
Sequoia Hall,SQU,328,R,900,1150
Sequoia Hall,SQU,328,M,900,1150
Sequoia Hall,SQU,328,M,1300,1550
Sequoia Hall,SQU,328,W,900,1150
Sequoia Hall,SQU,212,MW,1300,1350
Sequoia Hall,SQU,212,M,1400,1650
Sequoia Hall,SQU,338,MW,1630,1745
Sequoia Hall,SQU,142,TR,1630,1745
Sequoia Hall,SQU,443,W,1700,1815
Sequoia Hall,SQU,450,M,1100,1150
Sequoia Hall,SQU,416,W,1100,1330
Sequoia Hall,SQU,450,M,1400,1450
Sequoia Hall,SQU,418,W,1400,1630
Sequoia Hall,SQU,122,M,1100,1150
Sequoia Hall,SQU,418,W,1100,1330
Sequoia Hall,SQU,416,W,1400,1630
Sequoia Hall,SQU,418,R,1030,1300
Sequoia Hall,SQU,450,T,1500,1550
Sequoia Hall,SQU,416,R,1500,1730
Sequoia Hall,SQU,102,T,730,820
Sequoia Hall,SQU,416,R,730,1000
Sequoia Hall,SQU,450,M,1800,1850
Sequoia Hall,SQU,418,W,1800,2030
Sequoia Hall,SQU,418,R,1500,1730
Sequoia Hall,SQU,444,T,1030,1120
Sequoia Hall,SQU,416,R,1030,1300
Sequoia Hall,SQU,338,TR,1030,1145
Sequoia Hall,SQU,416,M,1000,1230
Sequoia Hall,SQU,418,M,1000,1230
Sequoia Hall,SQU,416,M,1700,1930
Sequoia Hall,SQU,418,M,1700,1930
Sequoia Hall,SQU,416,T,1030,1300
Sequoia Hall,SQU,418,T,1030,1300
Sequoia Hall,SQU,418,T,730,1000
Sequoia Hall,SQU,301,MWF,1000,1050
Sequoia Hall,SQU,301,TR,1500,1615
Sequoia Hall,SQU,301,TR,1330,1445
Sequoia Hall,SQU,428,M,1200,1250
Sequoia Hall,SQU,428,M,1300,1530
Sequoia Hall,SQU,428,M,1600,1650
Sequoia Hall,SQU,428,M,1700,1930
Sequoia Hall,SQU,428,W,1300,1350
Sequoia Hall,SQU,428,W,1400,1630
Sequoia Hall,SQU,426,W,1000,1050
Sequoia Hall,SQU,426,W,1100,1330
Sequoia Hall,SQU,426,M,1300,1350
Sequoia Hall,SQU,426,M,1400,1630
Sequoia Hall,SQU,426,W,1400,1450
Sequoia Hall,SQU,426,W,1500,1730
Sequoia Hall,SQU,428,T,900,950
Sequoia Hall,SQU,428,T,1000,1230
Sequoia Hall,SQU,426,T,900,950
Sequoia Hall,SQU,426,T,1000,1230
Sequoia Hall,SQU,428,T,1300,1350
Sequoia Hall,SQU,428,T,1400,1630
Sequoia Hall,SQU,428,R,900,950
Sequoia Hall,SQU,428,R,1000,1230
Sequoia Hall,SQU,426,R,900,950
Sequoia Hall,SQU,426,R,1000,1230
Sequoia Hall,SQU,426,R,1300,1350
Sequoia Hall,SQU,426,R,1400,1630
Sequoia Hall,SQU,426,T,1300,1350
Sequoia Hall,SQU,426,T,1400,1630
Sequoia Hall,SQU,428,R,1300,1350
Sequoia Hall,SQU,428,R,1400,1630
Sequoia Hall,SQU,428,W,900,950
Sequoia Hall,SQU,428,W,1000,1230
Sequoia Hall,SQU,428,W,1700,1750
Sequoia Hall,SQU,428,W,1800,2030
Sequoia Hall,SQU,450,W,1700,1750
Sequoia Hall,SQU,516,M,1400,1450
Sequoia Hall,SQU,516,M,1500,1730
Sequoia Hall,SQU,516,W,900,950
Sequoia Hall,SQU,516,W,1000,1230
Sequoia Hall,SQU,516,W,1400,1450
Sequoia Hall,SQU,516,W,1500,1730
Sequoia Hall,SQU,516,T,1330,1420
Sequoia Hall,SQU,516,T,1430,1700
Sequoia Hall,SQU,456,MWF,1200,1250
Sequoia Hall,SQU,540,M,900,1150
Sequoia Hall,SQU,456,MWF,800,850
Sequoia Hall,SQU,456,MWF,1000,1050
Sequoia Hall,SQU,522,MW,900,1150
Sequoia Hall,SQU,522,M,1400,1650
Sequoia Hall,SQU,522,W,1300,1550
Sequoia Hall,SQU,540,M,1400,1650
Sequoia Hall,SQU,540,W,1300,1550
Sequoia Hall,SQU,522,TR,900,1150
Sequoia Hall,SQU,540,T,1430,1720
Sequoia Hall,SQU,540,R,1330,1620
Sequoia Hall,SQU,540,TR,900,1150
Sequoia Hall,SQU,301,MW,1100,1150
Sequoia Hall,SQU,338,M,1100,1150
Sequoia Hall,SQU,452,MW,900,1040
Sequoia Hall,SQU,452,MW,1300,1440
Sequoia Hall,SQU,452,TR,1500,1640
Sequoia Hall,SQU,452,TR,1200,1340
Sequoia Hall,SQU,450,MW,1200,1315
Sequoia Hall,SQU,456,TR,730,845
Sequoia Hall,SQU,316,MWF,800,850
Sequoia Hall,SQU,538,TR,1430,1720
Sequoia Hall,SQU,450,M,900,950
Sequoia Hall,SQU,538,M,1000,1250
Sequoia Hall,SQU,538,W,900,1150
Sequoia Hall,SQU,325,MW,1600,1715
Sequoia Hall,SQU,450,TR,1030,1145
Sequoia Hall,SQU,443,MWRF,800,850
Sequoia Hall,SQU,338,MWF,900,950
Sequoia Hall,SQU,456,MWF,900,950
Sequoia Hall,SQU,456,TR,1330,1445
Sequoia Hall,SQU,450,T,800,850
Sequoia Hall,SQU,550,TR,900,1150
Sequoia Hall,SQU,450,T,1330,1420
Sequoia Hall,SQU,550,TR,1430,1720
Sequoia Hall,SQU,550,W,1300,1550
Sequoia Hall,SQU,550,M,1400,1650
Sequoia Hall,SQU,548,MW,1400,1650
Sequoia Hall,SQU,548,R,900,1150
Sequoia Hall,SQU,548,T,1000,1250
Sequoia Hall,SQU,450,F,1500,1550
Sequoia Hall,SQU,325,MW,1600,1715
Sequoia Hall,SQU,338,F,1300,1440
Sequoia Hall,SQU,338,MW,1330,1445
Sequoia Hall,SQU,456,MW,1400,1450
Sequoia Hall,SQU,325,TR,1730,1845
Sequoia Hall,SQU,301,TR,1730,1845
Sequoia Hall,SQU,316,MW,1730,1845
Sequoia Hall,SQU,316,TR,1730,1845
Sequoia Hall,SQU,316,TR,1900,2015
Sequoia Hall,SQU,142,W,1630,1820
Sequoia Hall,SQU,128,MW,900,1050
Sequoia Hall,SQU,128,TR,1500,1615
Sequoia Hall,SQU,102,TR,1630,1745
Sequoia Hall,SQU,443,MW,1500,1615
Sequoia Hall,SQU,316,MWF,1100,1150
Sequoia Hall,SQU,316,TR,1500,1615
Sequoia Hall,SQU,316,MWF,1500,1550
Sequoia Hall,SQU,316,TR,1200,1315
Sequoia Hall,SQU,316,MWF,1000,1050
Sequoia Hall,SQU,316,MWF,1300,1350
Sequoia Hall,SQU,316,TR,1030,1145
Sequoia Hall,SQU,316,MWF,1400,1450
Sequoia Hall,SQU,316,TR,1330,1445
Sequoia Hall,SQU,301,MWF,900,950
Sequoia Hall,SQU,443,TR,1500,1615
Sequoia Hall,SQU,443,TR,1330,1445
Sequoia Hall,SQU,128,MW,1330,1445
Sequoia Hall,SQU,326,M,1200,1430
Sequoia Hall,SQU,326,T,900,1130
Sequoia Hall,SQU,326,T,1200,1430
Sequoia Hall,SQU,326,W,1200,1430
Sequoia Hall,SQU,128,MW,1500,1615
Sequoia Hall,SQU,128,TR,1330,1445
Sequoia Hall,SQU,443,TR,900,1015
Sequoia Hall,SQU,443,TR,1200,1315
Sequoia Hall,SQU,443,MW,1330,1445
Sequoia Hall,SQU,443,MWF,1000,1050
Sequoia Hall,SQU,443,MW,1200,1315
Sequoia Hall,SQU,128,MWF,1100,1150
Sequoia Hall,SQU,301,MW,1200,1315
Sequoia Hall,SQU,132,M,1400,1650
Sequoia Hall,SQU,132,T,900,1150
Sequoia Hall,SQU,132,F,900,1150
Sequoia Hall,SQU,325,MWF,1100,1150
Sequoia Hall,SQU,325,TR,900,1015
Sequoia Hall,SQU,325,TR,1200,1315
Sequoia Hall,SQU,132,W,900,1150
Sequoia Hall,SQU,132,W,1300,1550
Sequoia Hall,SQU,132,R,900,1150
Sequoia Hall,SQU,301,TR,1030,1145
Sequoia Hall,SQU,456,TR,900,1015
Sequoia Hall,SQU,338,T,1630,1745
Sequoia Hall,SQU,122,MWF,1200,1250
Sequoia Hall,SQU,122,TR,1200,1315
Sequoia Hall,SQU,122,MWF,1300,1350
Sequoia Hall,SQU,122,TR,1600,1715
Sequoia Hall,SQU,102,MWF,1300,1350
Sequoia Hall,SQU,102,MWF,1400,1450
Sequoia Hall,SQU,102,TR,900,1015
Sequoia Hall,SQU,102,TR,1030,1145
Sequoia Hall,SQU,102,TR,1200,1315
Sequoia Hall,SQU,102,TR,1330,1445
Sequoia Hall,SQU,122,MWF,1000,1050
Sequoia Hall,SQU,142,MWF,1000,1050
Sequoia Hall,SQU,325,MWF,1400,1450
Sequoia Hall,SQU,128,MWF,1200,1250
Sequoia Hall,SQU,122,MWF,1400,1450
Sequoia Hall,SQU,102,MWF,1100,1150
Sequoia Hall,SQU,142,MWF,1300,1350
Sequoia Hall,SQU,142,MWF,1200,1250
Sequoia Hall,SQU,450,T,1200,1250
Sequoia Hall,SQU,128,TR,1030,1145
Sequoia Hall,SQU,142,TR,900,1015
Sequoia Hall,SQU,142,TR,1330,1445
Sequoia Hall,SQU,450,TR,900,1015
Sequoia Hall,SQU,450,W,1330,1445
Sequoia Hall,SQU,242,MW,900,925
Sequoia Hall,SQU,242,MW,925,1050
Sequoia Hall,SQU,242,MW,1300,1325
Sequoia Hall,SQU,242,MW,1325,1450
Sequoia Hall,SQU,242,MW,1500,1525
Sequoia Hall,SQU,242,MW,1525,1650
Sequoia Hall,SQU,242,MW,1700,1725
Sequoia Hall,SQU,242,MW,1725,1850
Sequoia Hall,SQU,242,MW,1900,1925
Sequoia Hall,SQU,242,MW,1925,2050
Sequoia Hall,SQU,242,TR,1800,1825
Sequoia Hall,SQU,242,TR,1825,1950
Sequoia Hall,SQU,242,TR,1000,1025
Sequoia Hall,SQU,242,TR,1025,1150
Sequoia Hall,SQU,242,TR,1400,1425
Sequoia Hall,SQU,242,TR,1425,1550
Sequoia Hall,SQU,242,TR,1600,1625
Sequoia Hall,SQU,242,TR,1625,1750
Sequoia Hall,SQU,242,MW,1100,1125
Sequoia Hall,SQU,242,MW,1125,1250
Sequoia Hall,SQU,242,TR,800,825
Sequoia Hall,SQU,242,TR,825,950
Sequoia Hall,SQU,242,TR,1200,1225
Sequoia Hall,SQU,242,TR,1225,1350
Sequoia Hall,SQU,246,M,1330,1620
Sequoia Hall,SQU,246,T,930,1220
Sequoia Hall,SQU,246,T,1300,1550
Sequoia Hall,SQU,246,R,1030,1320
Sequoia Hall,SQU,246,R,1400,1650
Sequoia Hall,SQU,246,F,900,1150
Sequoia Hall,SQU,236,M,1500,1750
Sequoia Hall,SQU,236,T,1200,1450
Sequoia Hall,SQU,236,T,1500,1750
Sequoia Hall,SQU,236,R,900,1150
Sequoia Hall,SQU,236,R,1200,1450
Sequoia Hall,SQU,236,R,1500,1750
Sequoia Hall,SQU,236,W,900,1150
Sequoia Hall,SQU,236,W,1200,1450
Sequoia Hall,SQU,236,W,1500,1750
Sequoia Hall,SQU,236,R,1800,2050
Sequoia Hall,SQU,236,F,800,1050
Sequoia Hall,SQU,236,F,1100,1350
Sequoia Hall,SQU,142,MW,1100,1150
Sequoia Hall,SQU,142,F,1100,1150
Sequoia Hall,SQU,232,M,800,1050
Sequoia Hall,SQU,232,M,1400,1650
Sequoia Hall,SQU,232,M,1700,1950
Sequoia Hall,SQU,232,T,730,1020
Sequoia Hall,SQU,232,T,1030,1320
Sequoia Hall,SQU,232,T,1500,1750
Sequoia Hall,SQU,232,W,800,1050
Sequoia Hall,SQU,232,W,1200,1450
Sequoia Hall,SQU,325,MWF,900,950
Sequoia Hall,SQU,325,MWF,1500,1550
Sequoia Hall,SQU,142,TR,1030,1145
Sequoia Hall,SQU,325,TR,1500,1615
Sequoia Hall,SQU,325,MWF,1300,1350
Sequoia Hall,SQU,446,MW,900,1015
Sequoia Hall,SQU,446,MW,1020,1145
Sequoia Hall,SQU,446,TR,900,1015
Sequoia Hall,SQU,446,TR,1020,1145
Sequoia Hall,SQU,446,TR,1300,1415
Sequoia Hall,SQU,446,TR,1420,1545
Sequoia Hall,SQU,140,TR,1200,1250
Sequoia Hall,SQU,140,TR,1300,1550
Sequoia Hall,SQU,325,MWF,1000,1050
Sequoia Hall,SQU,130,TR,800,1050
Sequoia Hall,SQU,128,TR,1200,1315
Sequoia Hall,SQU,122,TR,1030,1145
Studio Theatre,STH,1,MW,1500,1640
Tahoe Hall,TAH,1007,MW,1630,1745
Tahoe Hall,TAH,1007,MW,900,1015
Tahoe Hall,TAH,1026,MW,1200,1315
Tahoe Hall,TAH,1026,MW,1330,1445
Tahoe Hall,TAH,1026,MW,1500,1615
Tahoe Hall,TAH,1004,TR,1500,1615
Tahoe Hall,TAH,1009,TR,1630,1745
Tahoe Hall,TAH,1003,TR,1030,1145
Tahoe Hall,TAH,1003,TR,1200,1315
Tahoe Hall,TAH,1007,TR,1330,1445
Tahoe Hall,TAH,1007,TR,1800,1915
Tahoe Hall,TAH,1007,TR,1200,1250
Tahoe Hall,TAH,1002,T,730,920
Tahoe Hall,TAH,1007,MW,1300,1350
Tahoe Hall,TAH,1004,TR,1330,1445
Tahoe Hall,TAH,1026,MW,900,950
Tahoe Hall,TAH,1003,F,900,1050
Tahoe Hall,TAH,1004,W,1300,1450
Tahoe Hall,TAH,1003,MWF,1100,1150
Tahoe Hall,TAH,1004,TR,1200,1315
Tahoe Hall,TAH,1004,TR,900,1015
Tahoe Hall,TAH,1007,MW,1500,1615
Tahoe Hall,TAH,1007,TR,1600,1715
Tahoe Hall,TAH,1007,MW,1030,1145
Tahoe Hall,TAH,1009,TR,1500,1615
Tahoe Hall,TAH,1009,TR,900,1015
Tahoe Hall,TAH,1009,TR,1030,1145
Tahoe Hall,TAH,1025,TR,900,1015
Tahoe Hall,TAH,1025,TR,1500,1615
Tahoe Hall,TAH,1025,TR,1200,1315
Tahoe Hall,TAH,1025,TR,1030,1145
Tahoe Hall,TAH,1026,MWF,1100,1150
Tahoe Hall,TAH,1025,T,1730,2020
Tahoe Hall,TAH,1002,R,900,1150
Tahoe Hall,TAH,1004,MW,1500,1615
Tahoe Hall,TAH,1004,M,1330,1445
Tahoe Hall,TAH,1002,TR,1200,1315
Tahoe Hall,TAH,1007,TR,1100,1150
Tahoe Hall,TAH,1004,MW,1030,1145
Tahoe Hall,TAH,1026,TR,1630,1745
Tahoe Hall,TAH,1002,W,1700,1950
Tahoe Hall,TAH,1003,MW,1500,1615
Tahoe Hall,TAH,1003,W,1800,2050
Tahoe Hall,TAH,1004,MWF,1200,1250
Tahoe Hall,TAH,1003,MW,1200,1315
Tahoe Hall,TAH,1003,MW,1630,1745
Tahoe Hall,TAH,1003,TR,1630,1745
Tahoe Hall,TAH,1003,TR,900,1015
Tahoe Hall,TAH,1004,TR,1030,1145
Tahoe Hall,TAH,1026,TR,900,1015
Tahoe Hall,TAH,1026,TR,1030,1145
Tahoe Hall,TAH,1003,R,1800,2050
Tahoe Hall,TAH,1004,M,1800,2050
Tahoe Hall,TAH,1026,R,1800,2050
Tahoe Hall,TAH,1004,W,1800,2050
Tahoe Hall,TAH,1004,R,1800,2050
Tahoe Hall,TAH,1027,T,1800,2050
Tahoe Hall,TAH,1003,T,1800,2050
Tahoe Hall,TAH,1003,M,1800,2050
Tahoe Hall,TAH,1026,T,1800,2050
Tahoe Hall,TAH,1026,W,1800,2050
Tahoe Hall,TAH,1004,T,1800,2050
Tahoe Hall,TAH,1025,R,1800,2050
Tahoe Hall,TAH,1026,M,1800,2050
Tahoe Hall,TAH,1002,MW,900,950
Tahoe Hall,TAH,1002,MW,1500,1550
Tahoe Hall,TAH,1004,MW,1630,1745
Tahoe Hall,TAH,1007,W,1800,2050
Tahoe Hall,TAH,1004,TR,1630,1745
Tahoe Hall,TAH,1003,TR,1500,1615
Tahoe Hall,TAH,1026,MW,730,845
Tahoe Hall,TAH,1026,TR,1330,1445
Tahoe Hall,TAH,1026,TR,1500,1615
Tahoe Hall,TAH,1026,MW,1630,1745
Tahoe Hall,TAH,1026,TR,1200,1315
Tahoe Hall,TAH,1003,TR,1330,1445
Tahoe Hall,TAH,1003,MW,1330,1445
Tahoe Hall,TAH,1003,MW,730,845
Tahoe Hall,TAH,1003,MW,900,1015
Tahoe Hall,TAH,1027,MW,1330,1445
Tahoe Hall,TAH,1025,MWF,1100,1150
